Ticket ID,Customer Query,Summary,Assigned Department,Action Type,Priority,Sentiment,Timestamp,Resolution_Steps,Complexity_Score,Resolution_Time_Actual
T10993,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,App Support,Follow-Up,Medium,Neutral,17-10-2024 04:46,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,85
T10994,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Escalate,Medium,Neutral,19-03-2024 12:41,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,6.5,162
T10995,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Follow-Up,Medium,Negative,14-02-2024 04:35,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,78
T10996,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Billing,Follow-Up,Medium,Neutral,14-02-2024 06:06,Escalated to Billing Specialist for refund approval. Set reminder to follow up in 24 hours.,4.12,80
T10997,I was overcharged by $137 this month. I need a refund immediately.,I was overcharged by $137 this month. I need a refund immediately.,Billing,Follow-Up,Medium,Negative,03-03-2024 10:33,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,80
T10998,"The app shows an error code 503 whenever I try to submit a form, what does it mean and how can I fix it?","The app shows an error code 503 whenever I try to submit a form, what does it mean and how can I fix...",App Support,Escalate,Low,Neutral,31-08-2024 03:08,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,4.12,136
T10999,Do you offer services in the Berlin region or only nationally? I am checking availability.,Do you offer services in the Berlin region or only nationally? I am checking availability.,General Queries,Resolve at L1,Low,Neutral,02-12-2024 16:02,Answered question about operating hours. Closed ticket.,4.12,15
T11000,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,High,Negative,17-07-2024 10:12,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,7,167
T11001,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,Medium,Negative,13-07-2024 07:37,Completed name change on account profile. Sent confirmation email.,5.62,25
T11002,I was overcharged by $137 this month. I need a refund immediately.,I was overcharged by $137 this month. I need a refund immediately.,Billing,Resolve at L1,Low,Negative,24-02-2024 04:24,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,29
T11003,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,29-08-2024 06:50,Provided link to pricing page. Confirmed service availability in their city.,4.12,18
T11004,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Follow-Up,High,Positive,14-06-2024 06:25,Escalated to Billing Specialist for refund approval. Set reminder to follow up in 24 hours.,4.12,82
T11005,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,Medium,Negative,14-10-2024 01:41,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,152
T11006,How can I change the primary contact name on my business account? I need to update it urgently.,How can I change the primary contact name on my business account? I need to update it urgently.,Account Management,Resolve at L1,High,Neutral,31-07-2024 06:06,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,30
T11007,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Resolve at L1,High,Neutral,02-11-2024 06:27,Provided link to password reset tool. Confirmed access restored.,5.13,18
T11008,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Resolve at L1,High,Negative,01-02-2024 05:48,Sent detailed steps for clearing cache and cookies. Advised customer to restart application.,5.62,22
T11009,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent support and quick response.,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent supp...,Technical Support,Resolve at L1,High,Positive,27-01-2024 23:21,Provided link to password reset tool. Confirmed access restored.,4.12,24
T11010,Do you offer services in the San Francisco region or only nationally? I am checking availability.,Do you offer services in the San Francisco region or only nationally? I am checking availability.,General Queries,Resolve at L1,Low,Neutral,30-11-2024 06:37,Provided link to pricing page. Confirmed service availability in their city.,4.12,30
T11011,How can I change the primary contact name on my business account? I need to update it urgently.,How can I change the primary contact name on my business account? I need to update it urgently.,Account Management,Follow-Up,Medium,Neutral,19-06-2024 18:41,Sent required documentation for plan upgrade. Follow up in 48 hours if forms are not returned.,4.12,70
